Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),TOT-RF (mm),SR (W/mt2),BP (mmHg),NO2_NO_ratio,VOC_NOx_ratio,hour_sin,hour_cos,month_sin,month_cos,Wind_U,Wind_V,Ozone_Baseline,Ozone_Anomaly
2024-10-28 10:00:00,153.0,384.0,68.68,128.98,124.7,114.02,19.15,1.94,4.38,4.4,88.28,32.17,55.25,2.05,223.75,0.0,302.25,736.0,1.8510332950631454,0.7373110580747813,0.49999999999999994,-0.8660254037844387,-0.8660254037844386,0.5000000000000001,1.4176017643536518,1.480846122222499,47.70335835063406,-43.32335835063406
2024-10-28 11:00:00,133.0,274.0,23.7,114.4,80.05,139.0,21.5,1.86,8.6,4.47,83.97,32.83,52.67,2.2,230.0,0.0,304.33,736.0,4.631578947368421,1.0911782850092535,0.258819045102521,-0.9659258262890682,-0.8660254037844386,0.5000000000000001,1.6852977748617515,1.414132741310387,47.66571242680069,-39.06571242680069
2024-10-28 12:00:00,125.0,235.0,10.2,42.8,31.1,60.0,9.5,1.52,6.45,4.22,75.97,33.58,49.0,2.4,234.75,0.0,303.75,735.0,3.8214285714285716,2.4981308411214953,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,1.9599397323880292,1.385148456089361,47.62703115518304,-41.17703115518304
2024-10-28 13:00:00,116.0,178.0,11.4,47.8,34.7,59.9,11.7,1.52,6.6,3.6,68.8,33.8,48.0,1.8,220.0,0.0,302.0,735.0,3.854838709677419,2.028011204481792,-0.2588190451025208,-0.9659258262890683,-0.8660254037844386,0.5000000000000001,1.1570176974357707,1.3788799976141604,47.57729067608606,-40.97729067608606
2024-10-28 14:00:00,,,8.325,41.175,,,,,21.275,,,33.525,47.75,1.675,233.5,0.0,289.25,736.25,4.415549597855228,,-0.4999999999999997,-0.8660254037844388,-0.8660254037844386,0.5000000000000001,1.3464602415338387,0.9963281678084974,47.52374338299136,-26.248743382991364
2024-10-28 15:00:00,46.0,90.0,5.25,34.55,22.6,31.35,6.5,1.46,35.95,1.75,59.2,33.25,47.5,1.55,247.0,0.0,276.5,737.5,5.528,2.582627118644068,-0.7071067811865471,-0.7071067811865479,-0.8660254037844386,0.5000000000000001,1.4267825228512825,0.6056332491583745,47.48983164665967,-11.539831646659664
2024-10-28 16:00:00,74.0,152.0,6.85,45.62,29.78,46.05,6.7,1.49,20.1,1.92,59.7,32.8,48.75,1.48,249.0,0.0,252.0,736.75,5.811464968152866,2.0019493177387915,-0.8660254037844385,-0.5000000000000004,-0.8660254037844386,0.5000000000000001,1.3816990312158584,0.530384565327045,47.47736424596165,-27.37736424596165
2024-10-28 17:00:00,124.0,238.0,8.77,66.83,42.67,89.27,5.77,1.5,17.5,2.63,72.8,32.07,51.33,1.17,247.67,0.0,71.0,735.0,6.840327533265097,1.727272727272727,-0.9659258262890683,-0.25881904510252063,-0.8660254037844386,0.5000000000000001,1.0822627632826527,0.4445304390160441,47.44995955215466,-29.94995955215466
2024-10-28 18:00:00,101.0,211.0,16.0,76.75,53.85,52.75,2.52,1.83,7.65,2.9,71.98,31.22,55.0,0.55,249.0,0.0,5.75,736.25,4.514705882352941,1.3651777575205106,-1.0,-1.8369701987210297e-16,-0.8660254037844386,0.5000000000000001,0.5134692345734609,0.19710237224991542,47.4269027463896,-39.7769027463896
2024-10-28 19:00:00,133.0,344.0,27.42,84.8,67.42,51.65,5.45,2.04,3.92,4.05,93.05,30.9,57.0,0.85,249.0,0.0,5.0,735.25,2.9838142153413085,1.4191756796258403,-0.9659258262890684,0.2588190451025203,-0.8660254037844386,0.5000000000000001,0.7935433625226214,0.3046127571135056,47.39786796919967,-43.47786796919967
