Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),NO2_NO_ratio,VOC_NOx_ratio,hour_sin,hour_cos,month_sin,month_cos,Wind_U,Wind_V,Ozone_Baseline,Ozone_Anomaly
2022-06-14 16:00:00,52.0,310.0,8.32,7.28,10.65,31.05,9.33,1.4,64.0,0.6,5.3,35.55,49.6,2.08,327.15,0.0,0.0,148.78,976.32,0.7811158798283262,0.5064377682403433,-0.8660254037844385,-0.5000000000000004,1.2246467991473532e-16,-1.0,1.1282783962592888,-1.7473945921097982,63.63572269583414,0.36427730416586
2022-06-14 17:00:00,46.0,269.0,7.18,6.22,9.18,22.32,9.75,1.37,67.42,0.45,15.55,35.88,48.12,2.22,321.15,0.0,0.0,121.43,975.68,0.7603911980440098,1.5717092337917486,-0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0,1.3925697548565408,-1.728915694260074,63.5882921402786,3.831707859721405
2022-06-14 18:00:00,48.0,256.0,4.85,8.78,8.62,19.0,14.32,1.12,64.1,0.8,28.0,34.83,49.3,2.58,320.5,0.0,0.0,74.35,975.27,1.5008547008547009,2.993762993762994,-1.0,-1.8369701987210297e-16,1.2246467991473532e-16,-1.0,1.641081808316631,-1.9907914251403176,63.551958806945265,0.5480411930547291
2022-06-14 19:00:00,48.0,252.0,4.8,12.0,10.28,20.38,18.77,1.18,55.8,0.92,20.72,34.2,50.42,2.38,324.25,0.0,0.0,52.05,975.35,2.0689655172413794,1.9184397163120568,-0.9659258262890684,0.2588190451025203,1.2246467991473532e-16,-1.0,1.390514204217093,-1.9315460770767297,63.539153251389706,-7.739153251389709
2022-06-14 20:00:00,51.0,227.0,4.38,14.28,11.15,20.15,23.17,1.33,49.2,1.12,15.38,33.4,51.72,2.6,325.05,0.0,0.0,48.78,975.68,2.654275092936803,1.3580246913580247,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,1.4894395698720426,-2.131095907672713,63.542972695834145,-14.342972695834142
2022-06-14 21:00:00,42.0,204.0,5.35,11.3,10.4,24.8,21.78,1.52,49.12,0.9,8.88,32.45,53.52,2.25,321.32,0.0,0.0,48.52,976.08,1.7795275590551183,0.8578947368421054,-0.7071067811865477,0.7071067811865474,1.2246467991473532e-16,-1.0,1.4061829424522916,-1.7564593739555194,63.597667140278595,-14.477667140278598
2022-06-14 22:00:00,39.0,161.0,5.18,14.5,11.98,29.88,30.4,1.7,42.75,1.5,8.28,31.75,55.3,2.02,322.88,0.0,0.0,48.62,976.12,2.3462783171521036,0.7534668721109399,-0.5000000000000004,0.8660254037844384,1.2246467991473532e-16,-1.0,1.2190424478110025,-1.6106941082759816,63.652097695834144,-20.902097695834144
2022-06-14 23:00:00,51.0,151.0,6.62,13.28,12.48,30.78,22.82,1.6,39.3,1.48,9.45,31.3,56.45,2.45,320.9,0.0,0.0,48.55,976.3,1.742782152230971,0.8108308605341246,-0.25881904510252157,0.9659258262890681,1.2246467991473532e-16,-1.0,1.5451557282066524,-1.9013136973130371,63.66700047361193,-24.36700047361193
2022-06-15 00:00:00,42.0,135.0,6.15,8.05,9.3,28.62,17.15,1.42,41.1,0.85,4.92,30.88,56.6,2.38,334.3,0.0,0.0,48.58,976.3,1.1258741258741258,0.5601941747572815,0.0,1.0,1.2246467991473532e-16,-1.0,1.0321086213183552,-2.144563310746578,63.642306029167486,-22.542306029167484
2022-06-15 01:00:00,31.0,106.0,6.52,7.12,9.12,22.48,10.3,1.12,36.8,0.58,3.47,30.25,57.9,2.18,340.2,0.0,0.0,48.58,975.95,0.946808510638298,0.40019762845849804,0.25881904510252074,0.9659258262890683,1.2246467991473532e-16,-1.0,0.7384486661347354,-2.0511200763202115,63.633861584723036,-26.83386158472304
2022-06-15 02:00:00,24.0,94.0,5.7,4.7,7.0,21.7,,,38.95,0.62,3.87,29.48,59.35,2.05,332.92,0.0,0.0,48.58,975.73,0.7014925373134329,0.56125,0.49999999999999994,0.8660254037844387,1.2246467991473532e-16,-1.0,0.9332299800233704,-1.8252621193641145,63.59066714027859,-24.640667140278588
2022-06-15 03:00:00,35.0,100.0,5.18,4.32,6.55,28.95,10.75,1.48,41.18,0.82,1.78,29.38,59.55,2.25,334.45,0.0,0.0,48.58,975.78,0.6990291262135923,0.34437086092715236,0.7071067811865476,0.7071067811865476,1.2246467991473532e-16,-1.0,0.9704218208207795,-2.029970810054884,63.56159769583415,-22.381597695834152
2022-06-15 04:00:00,28.0,91.0,4.65,5.2,6.52,27.77,12.75,1.7,40.92,1.1,1.08,29.02,60.25,2.25,345.9,0.0,0.0,50.58,975.8,0.9203539823008849,0.28989361702127664,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,0.5481337765185508,-2.1822120343906803,63.56136158472304,-22.641361584723036
2022-06-15 05:00:00,38.0,89.0,5.42,7.02,8.2,,14.08,1.62,43.0,0.95,1.62,29.2,60.15,2.72,349.9,0.0,0.0,55.8,976.2,1.0934579439252337,0.2793478260869566,0.9659258262890683,0.25881904510252074,1.2246467991473532e-16,-1.0,0.47699749497020716,-2.6778486495304676,63.59500047361192,-20.59500047361192
2022-06-15 06:00:00,34.0,94.0,6.18,6.72,8.6,,15.95,1.62,41.25,0.78,1.18,29.8,60.82,2.48,351.6,0.0,0.0,80.62,976.85,0.935933147632312,0.20416666666666666,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,0.3622859108347786,-2.453395385748211,63.65347269583414,-22.40347269583414
2022-06-15 07:00:00,41.0,95.0,5.32,7.2,8.17,,13.85,1.58,47.95,1.23,1.58,31.6,58.85,3.2,266.98,0.0,0.0,117.98,977.5,1.139240506329114,0.3064340239912759,0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0,3.1955558567036246,0.16859052964850885,63.70534769583415,-15.755347695834146
2022-06-15 08:00:00,23.0,80.0,5.68,8.4,9.1,,10.97,1.1,61.08,0.45,1.42,34.05,55.5,3.9,94.85,0.0,0.0,187.68,977.8,1.25748502994012,0.18514851485148515,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,-3.8860358828014867,0.32973492016962364,63.76534769583415,-2.685347695834153
2022-06-15 09:00:00,23.0,124.0,5.02,3.25,5.82,10.7,8.18,1.92,68.93,0.43,4.65,35.85,52.18,3.9,99.72,0.0,0.0,376.52,977.92,0.5398671096345515,0.7448680351906158,0.7071067811865476,-0.7071067811865475,1.2246467991473532e-16,-1.0,-3.844013921081092,0.6584504343796614,63.834236584723044,5.095763415276963
2022-06-15 10:00:00,24.0,167.0,4.92,2.3,5.22,17.18,7.7,2.02,61.68,0.28,4.28,38.12,48.12,3.7,92.22,0.0,0.0,460.9,977.72,0.3885135135135135,0.7331189710610934,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,-3.697222985938639,0.1433254766152031,63.89309769583416,-2.2130976958341577
2022-06-15 11:00:00,24.0,143.0,5.48,3.13,5.72,16.35,7.48,1.82,70.45,0.28,15.65,39.4,46.15,3.5,101.75,0.0,0.0,497.9,977.2,0.4830246913580246,2.3705357142857144,0.258819045102521,-0.9659258262890682,1.2246467991473532e-16,-1.0,-3.4266591536960433,0.7127461289906214,63.917486584723044,6.532513415276959
2022-06-15 12:00:00,22.0,132.0,5.25,2.3,4.97,16.6,7.48,1.52,73.65,0.25,11.68,40.67,44.08,3.0,349.88,0.0,0.0,520.92,976.7,0.368,1.998324958123953,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,0.5271311155223835,-2.9533257163828255,63.9179032513897,9.732096748610303
2022-06-15 13:00:00,22.0,140.0,7.75,2.5,7.2,21.88,7.12,1.65,71.95,0.2,3.1,41.6,42.35,3.15,6.65,0.0,0.0,497.82,976.05,0.2857142857142857,0.402439024390244,-0.2588190451025208,-0.9659258262890683,1.2246467991473532e-16,-1.0,-0.3647825618566093,-3.128807070205085,63.892236584723044,8.057763415276959
2022-06-15 14:00:00,22.0,141.0,6.1,5.58,7.98,29.7,6.57,1.67,70.25,,,42.22,40.83,2.88,9.25,0.0,0.0,438.1,975.12,0.7859154929577465,,-0.4999999999999997,-0.8660254037844388,1.2246467991473532e-16,-1.0,-0.4629385889390192,-2.842549535693468,63.84161158472304,6.40838841527696
2022-06-15 15:00:00,24.0,145.0,5.82,6.08,8.0,34.0,6.1,1.1,72.85,0.15,24.5,42.32,40.02,3.03,259.58,0.0,0.0,349.98,973.92,0.8914956011730205,2.738888888888889,-0.7071067811865471,-0.7071067811865479,1.2246467991473532e-16,-1.0,2.9800304454040387,0.54801327033659,63.76869491805637,9.081305081943626
2022-06-15 16:00:00,24.0,138.0,4.78,8.18,8.25,33.67,5.3,1.15,72.92,,,41.45,40.55,2.8,186.9,0.0,0.0,241.25,973.03,1.4152249134948096,,-0.8660254037844385,-0.5000000000000004,1.2246467991473532e-16,-1.0,0.3363831487370129,2.7797205574024475,63.69938936250082,9.220610637499185
2022-06-15 17:00:00,24.0,155.0,6.3,8.17,9.52,24.92,5.03,1.18,73.42,,,40.5,41.18,2.35,91.88,0.0,0.0,135.6,972.5,1.119178082191781,,-0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0,-2.3487350617213716,0.07709481072488865,63.63018102916749,9.789818970832513
2022-06-15 18:00:00,25.0,140.0,8.0,10.9,12.3,18.92,6.55,1.33,70.62,0.2,27.9,38.52,42.85,1.75,262.88,0.0,0.0,80.8,972.22,1.2111111111111112,2.1127819548872178,-1.0,-1.8369701987210297e-16,1.2246467991473532e-16,-1.0,1.7365052816570508,0.2169087521912538,63.5985421402786,7.0214578597214015
2022-06-15 19:00:00,25.0,127.0,6.27,27.17,19.53,17.23,7.8,1.27,46.3,0.25,5.7,36.3,44.47,0.6,325.92,0.0,0.0,50.07,972.6,3.7372764786795054,0.28981977593765224,-0.9659258262890684,0.2588190451025203,1.2246467991473532e-16,-1.0,0.3362099476968866,-0.4969535904585626,63.62176436250081,-17.321764362500815
2022-06-15 20:00:00,,,6.95,31.35,22.35,16.73,,1.77,43.78,0.1,0.7,35.42,44.3,1.9,227.82,0.0,0.0,23.45,973.75,3.9433962264150946,0.03426124197002141,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,1.4079741491498345,1.275777721754773,63.662486584723034,-19.882486584723033
2022-06-15 21:00:00,,,6.3,22.68,17.2,22.85,7.1,1.37,46.5,0.1,0.7,34.62,46.35,1.95,240.05,0.0,0.0,23.58,974.78,3.106849315068493,0.04395604395604395,-0.7071067811865477,0.7071067811865474,1.2246467991473532e-16,-1.0,1.6895997422538922,0.9735259169511515,63.6619032513897,-17.161903251389703
2022-06-15 22:00:00,27.0,166.0,4.75,21.42,15.25,29.0,6.98,1.3,46.45,0.1,0.7,34.22,47.32,1.8,261.4,0.0,0.0,23.62,975.35,3.7252173913043483,0.049230769230769224,-0.5000000000000004,0.8660254037844384,1.2246467991473532e-16,-1.0,1.7797614858846105,0.26916361819867823,63.649264362500816,-17.199264362500813
2022-06-15 23:00:00,28.0,143.0,5.65,16.97,13.65,29.15,12.0,1.37,46.7,0.1,0.7,33.92,47.9,1.9,180.05,0.0,0.0,23.7,975.55,2.55187969924812,0.0546075085324232,-0.25881904510252157,0.9659258262890681,1.2246467991473532e-16,-1.0,0.0016580625789464482,1.8999992765336737,63.63495880694527,-16.934958806945268
2022-06-16 00:00:00,30.0,146.0,5.75,10.12,10.07,28.25,9.0,1.3,61.6,0.1,0.7,28.78,62.12,3.72,88.48,0.0,0.0,23.75,975.68,1.499259259259259,0.07226738934056007,0.0,1.0,1.2246467991473532e-16,-1.0,-3.718691030931222,-0.09867632173771577,63.624056029167484,-2.0240560291674825
2022-06-16 01:00:00,42.0,433.0,8.32,10.48,12.35,23.98,6.5,3.32,62.9,0.1,0.7,25.5,75.15,2.05,150.98,0.0,0.0,23.8,976.42,1.1244635193133048,0.059925093632958795,0.25881904510252074,0.9659258262890683,1.2246467991473532e-16,-1.0,-0.9944855256801746,1.7926233679199393,63.64301436250082,-0.7430143625008228
2022-06-16 02:00:00,24.0,68.0,8.4,26.1,20.8,23.3,,,46.1,0.1,0.7,25.3,74.53,2.1,147.52,0.0,0.0,23.85,975.58,2.776595744680851,0.03669724770642201,0.49999999999999994,0.8660254037844387,1.2246467991473532e-16,-1.0,-1.1277108705794123,1.7715157894800215,63.70384769583415,-17.603847695834148
2022-06-16 03:00:00,20.0,46.0,10.8,26.52,22.92,23.48,5.65,1.45,33.9,0.1,0.7,25.25,75.05,0.62,207.92,0.0,0.0,23.88,975.0,2.247457627118644,0.0334448160535117,0.7071067811865476,0.7071067811865476,1.2246467991473532e-16,-1.0,0.29030773245152064,0.5478333875174607,63.718458806945264,-29.818458806945266
2022-06-16 04:00:00,14.0,39.0,8.1,26.15,20.5,23.32,5.7,1.35,34.4,0.1,0.7,25.52,77.0,0.6,312.77,0.0,0.0,23.92,974.5,2.8736263736263736,0.037209302325581395,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,0.44045131112611297,-0.40743421865043195,63.705292140278594,-29.305292140278596
2022-06-16 05:00:00,13.0,52.0,12.18,30.1,25.95,24.45,6.58,1.58,28.72,0.1,0.7,26.52,72.28,0.9,308.05,0.0,0.0,27.42,974.88,2.2837632776934753,0.02968460111317254,0.9659258262890683,0.25881904510252074,1.2246467991473532e-16,-1.0,0.7087258688684164,-0.5547140189293114,63.718458806945264,-34.998458806945266
2022-06-16 06:00:00,25.0,85.0,7.85,29.83,22.28,28.25,7.7,1.35,22.85,0.1,0.7,28.02,66.08,1.18,236.72,0.0,0.0,54.0,976.0,3.3706214689265535,0.034364261168384876,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,0.9864787675619034,0.6475026186430044,63.747264362500815,-40.89726436250081
2022-06-16 07:00:00,38.0,105.0,8.02,17.45,15.85,30.72,14.88,0.9,34.15,0.1,0.7,29.85,58.48,3.28,52.68,0.0,0.0,96.78,978.12,1.934589800443459,0.047477744807121657,0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0,-2.6084590403308905,-1.9885525979757357,63.76809769583415,-29.61809769583415
2022-06-16 08:00:00,46.0,143.0,6.82,13.4,12.7,29.88,11.5,0.83,60.45,0.1,0.7,30.82,54.5,2.62,98.9,0.0,0.0,143.43,978.53,1.7135549872122762,0.058394160583941604,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,-2.5884548483157994,0.40534121210460655,63.77536158472304,-3.3253615847230407
2022-06-16 09:00:00,34.0,123.0,5.8,11.62,10.92,22.68,10.22,1.52,74.3,0.1,0.7,32.85,51.45,2.25,125.62,0.0,0.0,372.08,978.48,1.7088235294117646,0.06711409395973154,0.7071067811865476,-0.7071067811865475,1.2246467991473532e-16,-1.0,-1.82901940259537,1.3104152108891578,63.78393102916748,10.516068970832514
2022-06-16 10:00:00,30.0,119.0,6.05,9.75,10.1,21.35,9.9,1.22,85.0,0.1,0.7,35.55,46.9,1.68,122.85,0.0,0.0,465.38,978.58,1.3829787234042554,0.07207207207207207,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,-1.4113571705502226,0.9113017815940392,63.7702921402786,21.2297078597214
2022-06-16 11:00:00,25.0,94.0,9.12,11.5,13.55,21.5,11.05,1.7,92.4,,,36.2,45.2,2.78,98.95,0.0,0.0,428.0,978.85,1.1363636363636365,,0.258819045102521,-0.9659258262890682,1.2246467991473532e-16,-1.0,-2.7461520525038163,0.4324915080427308,63.733139362500815,28.66686063749919
2022-06-16 12:00:00,28.0,129.0,4.35,7.65,7.65,21.05,11.65,1.15,87.65,,,35.35,45.3,2.85,74.8,0.0,0.0,511.15,978.75,1.429906542056075,,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,-2.7502970092460877,-0.7472391591264644,63.690986584723035,23.95901341527697
2022-06-16 13:00:00,28.0,129.0,14.7,19.55,22.4,20.7,,0.6,97.35,,,37.7,42.1,1.35,124.15,0.0,0.0,487.25,977.1,1.2452229299363058,,-0.2588190451025208,-0.9659258262890683,1.2246467991473532e-16,-1.0,-1.1172205389115333,0.7578378899436365,63.64223658472304,33.70776341527696
2022-06-16 14:00:00,,,6.12,19.5,15.38,22.92,11.45,1.73,109.08,,,38.38,41.9,1.65,115.98,0.0,0.0,438.45,975.82,2.73876404494382,,-0.4999999999999997,-0.8660254037844388,1.2246467991473532e-16,-1.0,-1.4832625696936403,0.7227946799374071,63.60695880694526,45.47304119305474
2022-06-16 15:00:00,27.0,139.0,7.07,23.55,18.3,25.48,10.82,1.4,122.75,,,38.32,42.22,1.58,132.3,0.0,0.0,341.2,975.35,2.9182156133828996,,-0.7071067811865471,-0.7071067811865479,1.2246467991473532e-16,-1.0,-1.1686171300662032,1.0633597713454421,63.58797269583415,59.16202730416585
2022-06-16 16:00:00,31.0,143.0,9.32,50.18,34.32,25.68,10.15,1.42,107.48,,,38.2,42.48,1.7,133.88,0.0,0.0,227.48,974.8,4.862403100775194,,-0.8660254037844385,-0.5000000000000004,1.2246467991473532e-16,-1.0,-1.2253482881488376,1.1783554526248494,63.58797269583415,43.89202730416586
2022-06-16 17:00:00,30.0,152.0,10.12,51.32,35.55,21.67,8.38,1.48,83.82,,,36.32,45.62,1.72,217.62,0.0,0.0,97.38,974.77,4.615107913669065,,-0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0,1.0499253033283562,1.3623717765099435,63.56676436250082,20.253235637499174
2022-06-16 18:00:00,38.0,289.0,5.82,36.25,24.02,16.03,7.38,1.55,78.48,,,34.33,48.82,1.62,228.47,0.0,0.0,40.35,974.53,5.31524926686217,,-1.0,-1.8369701987210297e-16,1.2246467991473532e-16,-1.0,1.2127460471717826,1.074079617658401,63.51269491805637,14.967305081943636
2022-06-16 19:00:00,33.0,184.0,4.95,33.88,22.02,15.52,7.95,1.6,63.35,,,32.85,51.15,0.68,246.9,0.0,0.0,24.98,975.3,5.694117647058824,,-0.9659258262890684,0.2588190451025203,1.2246467991473532e-16,-1.0,0.6254786181787817,0.2667892392904218,63.45120880694525,-0.1012088069452517
2022-06-16 20:00:00,34.0,185.0,8.07,60.15,38.6,16.15,7.63,1.87,37.85,,,31.8,52.68,0.9,243.88,0.0,0.0,23.5,976.05,6.631753031973539,,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,0.808086557981085,0.39622735242570356,63.41058380694527,-25.560583806945267
2022-06-16 21:00:00,33.0,164.0,5.43,33.42,22.2,18.0,6.15,1.45,49.95,,,31.3,52.85,1.3,250.32,0.0,0.0,23.5,976.62,5.197511664074651,,-0.7071067811865477,0.7071067811865474,1.2246467991473532e-16,-1.0,1.2240646026635391,0.43779658347930495,63.38713936250081,-13.437139362500808
2022-06-16 22:00:00,31.0,125.0,7.2,27.85,20.65,22.78,6.45,1.35,47.72,,,30.92,54.28,1.5,265.15,0.0,0.0,23.5,977.0,3.3963414634146347,,-0.5000000000000004,0.8660254037844384,1.2246467991473532e-16,-1.0,1.4946291856928795,0.12682112314216498,63.39779214027859,-15.67779214027859
2022-06-16 23:00:00,33.0,102.0,9.05,31.43,24.08,25.65,6.18,1.25,41.1,,,29.98,56.38,1.03,255.1,0.0,0.0,23.5,976.28,3.1273631840796017,,-0.25881904510252157,0.9659258262890681,1.2246467991473532e-16,-1.0,0.9953673617009692,0.26484677694933706,63.41201436250082,-22.31201436250082
2022-06-17 00:00:00,23.0,102.0,4.35,34.33,21.8,24.32,6.3,1.25,32.35,,,29.45,58.38,1.02,248.85,0.0,0.0,23.5,975.78,6.416822429906542,,0.0,1.0,1.2246467991473532e-16,-1.0,0.9512918036059559,0.3680270430173949,63.431069918056366,-31.081069918056365
2022-06-17 01:00:00,20.0,96.0,7.15,22.98,18.05,24.88,6.95,1.27,30.6,,,29.6,57.52,1.02,257.32,0.0,0.0,23.52,975.52,2.8196319018404905,,0.25881904510252074,0.9659258262890683,1.2246467991473532e-16,-1.0,0.9951234498198872,0.2238957784741966,63.43513936250081,-32.83513936250081
2022-06-17 02:00:00,20.0,86.0,3.5,23.3,15.2,21.8,,,32.55,,,29.8,57.0,1.62,164.5,0.0,0.0,23.58,976.22,5.177777777777778,,0.49999999999999994,0.8660254037844387,1.2246467991473532e-16,-1.0,-0.4329261692467764,1.5610813341979692,63.40402825138971,-30.854028251389714
2022-06-17 03:00:00,29.0,100.0,7.68,17.65,15.6,22.28,7.57,1.4,49.95,,,26.68,67.8,3.45,105.52,0.0,0.0,23.55,977.15,2.033410138248848,,0.7071067811865476,0.7071067811865476,1.2246467991473532e-16,-1.0,-3.324203031955671,0.9231328194451366,63.39004214027859,-13.440042140278585
2022-06-17 04:00:00,31.0,117.0,9.9,19.55,18.48,21.6,6.38,1.52,49.02,,,25.52,72.7,2.65,125.2,0.0,0.0,23.52,977.75,1.7935779816513762,,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,-2.165433980588091,1.527545637849952,63.40288936250082,-14.38288936250082
2022-06-17 05:00:00,22.0,70.0,9.75,22.75,20.02,22.58,5.42,1.48,45.92,,,24.13,77.65,0.9,175.65,0.0,0.0,23.82,978.58,2.116279069767442,,0.9659258262890683,0.25881904510252074,1.2246467991473532e-16,-1.0,-0.06826401572192488,0.8974073902957992,63.42618102916748,-17.50618102916748
2022-06-17 06:00:00,12.0,36.0,7.98,20.6,17.5,24.78,5.25,1.48,47.45,,,23.6,77.85,2.48,134.88,0.0,0.0,31.98,979.65,2.293986636971047,,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,-1.7572937517582143,1.7499481906706664,63.41169491805637,-15.961694918056367
2022-06-17 07:00:00,17.0,61.0,6.98,20.8,16.73,26.6,4.97,1.48,47.2,,,23.82,77.9,2.72,138.45,0.0,0.0,72.0,979.35,2.606516290726817,,0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0,-1.804103601732139,2.035585958444675,63.41037547361193,-16.210375473611926
2022-06-17 08:00:00,17.0,46.0,10.62,23.58,21.18,26.12,5.5,1.5,41.98,,,25.22,74.88,1.23,138.18,0.0,0.0,128.9,979.42,2.0292598967297764,,0.8660254037844387,-0.4999999999999998,1.2246467991473532e-16,-1.0,-0.8201549593160773,0.9166492473728669,63.414931029167484,-21.434931029167487
2022-06-17 09:00:00,20.0,34.0,11.88,23.1,21.98,24.12,7.5,1.52,55.02,,,29.25,63.95,1.25,177.15,0.0,0.0,326.0,978.85,1.7934782608695652,,0.7071067811865476,-0.7071067811865475,1.2246467991473532e-16,-1.0,-0.06215171733582249,1.2484539094544933,63.39844491805638,-8.378444918056374
2022-06-17 10:00:00,20.0,50.0,8.2,26.68,20.9,22.72,11.52,1.6,68.48,,,32.67,55.15,0.82,232.78,0.0,0.0,425.42,978.78,2.9000000000000004,,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,0.6529814361694782,0.49599923792083134,63.36361158472303,5.1163884152769725
2022-06-17 11:00:00,20.0,64.0,8.7,22.5,19.02,,10.62,1.7,90.02,0.1,20.4,34.55,50.02,0.65,104.32,0.0,0.0,453.05,978.97,2.3195876288659796,1.023976023976024,0.258819045102521,-0.9659258262890682,1.2246467991473532e-16,-1.0,-0.629804144744049,0.16076921117930834,63.312611584723044,26.707388415276952
2022-06-17 12:00:00,22.0,96.0,5.5,20.45,15.35,,13.25,1.8,122.75,0.75,274.5,33.67,52.98,1.98,84.52,0.0,0.0,340.28,979.02,3.146153846153846,16.8348623853211,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,-1.9709505965211602,-0.18908660997776142,63.2671532513897,59.4828467486103
2022-06-17 13:00:00,52.0,140.0,5.32,11.48,10.45,,13.42,1.55,77.85,0.9,320.55,30.4,58.62,2.8,71.32,0.0,0.0,143.05,978.98,1.8164556962025316,28.074235807860262,-0.2588190451025208,-0.9659258262890683,1.2246467991473532e-16,-1.0,-2.6525019782313195,-0.8967905304355839,63.2671532513897,14.582846748610294
2022-06-17 14:00:00,29.0,106.0,7.7,22.45,18.2,33.5,8.87,1.63,62.58,0.82,249.6,27.12,69.82,3.0,145.95,0.0,0.0,246.28,978.32,2.5804597701149428,13.042708333333334,-0.4999999999999997,-0.8660254037844388,1.2246467991473532e-16,-1.0,-1.6797484866517545,2.485647807230771,63.205736584723034,-0.6257365847230361
2022-06-17 15:00:00,34.0,116.0,5.52,7.22,8.35,35.1,9.72,1.33,70.42,1.18,316.7,29.8,60.4,3.45,116.0,0.0,0.0,288.15,977.22,1.107361963190184,33.99786096256685,-0.7071067811865471,-0.7071067811865479,1.2246467991473532e-16,-1.0,-3.1008394597321263,1.5123804564223176,63.12216714027859,7.29783285972141
2022-06-17 16:00:00,27.0,125.0,5.2,17.02,13.3,40.12,10.35,1.5,68.88,1.0,375.03,28.65,51.48,1.92,189.55,6.25,25.0,37.0,977.95,2.7451612903225806,26.29580419580419,-0.8660254037844385,-0.5000000000000004,1.2246467991473532e-16,-1.0,0.3185438197661969,1.893391094013268,63.049486584723034,5.830513415276961
2022-06-17 17:00:00,30.0,129.0,16.35,37.83,33.48,34.28,8.0,1.6,47.38,0.77,169.48,24.95,77.0,1.25,117.68,1.25,5.0,26.0,976.08,2.1804034582132563,4.937645011600929,-0.9659258262890683,-0.25881904510252063,1.2246467991473532e-16,-1.0,-1.106944790367311,0.5806661959152346,62.9746671402786,-15.594667140278595
2022-06-17 18:00:00,23.0,111.0,6.58,31.95,22.32,23.58,9.72,1.72,49.65,1.23,288.6,25.9,72.68,2.15,117.4,0.0,0.0,48.97,975.6,4.215039577836412,12.428387650085766,-1.0,-1.8369701987210297e-16,1.2246467991473532e-16,-1.0,-1.9088030780432628,0.9894295372852809,62.86998658472304,-13.219986584723038
2022-06-17 19:00:00,33.0,133.0,7.45,37.75,26.12,25.45,7.85,1.83,44.3,0.9,354.97,26.1,72.7,0.5,235.6,0.0,0.0,27.38,976.03,4.4674556213017755,13.122050147492626,-0.9659258262890684,0.2588190451025203,1.2246467991473532e-16,-1.0,0.4125567491391475,0.282483501712469,62.79158380694526,-18.491583806945265
2022-06-17 20:00:00,34.0,136.0,12.25,55.52,39.55,24.4,6.33,2.2,31.15,0.85,64.08,25.58,76.58,0.73,239.9,0.0,0.0,18.98,976.4,4.190188679245283,1.601233045622688,-0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,0.6315605370158844,0.36610283812640354,62.73869491805636,-31.588694918056362
2022-06-17 21:00:00,38.0,132.0,14.32,61.78,44.52,29.65,5.8,2.02,28.52,2.4,64.55,25.68,74.9,0.62,242.92,0.0,0.0,19.08,976.92,4.032637075718016,1.4707820738137083,-0.7071067811865477,0.7071067811865474,1.2246467991473532e-16,-1.0,0.5520304946369518,0.28224516468999494,62.70438936250081,-34.18438936250081
2022-06-17 22:00:00,36.0,119.0,19.85,58.03,47.05,42.75,5.98,1.92,19.92,2.05,47.92,26.15,73.42,0.92,238.6,0.0,0.0,19.08,977.7,2.7832134292565947,1.039958376690947,-0.5000000000000004,0.8660254037844384,1.2246467991473532e-16,-1.0,0.7852667334933013,0.4793288612933302,62.682444918056376,-42.762444918056374
2022-06-17 23:00:00,38.0,125.0,11.95,49.48,36.05,51.05,4.62,1.67,20.12,1.3,30.2,25.92,72.6,0.43,248.82,0.0,0.0,19.18,977.9,3.820849420849421,0.8502024291497976,-0.25881904510252157,0.9659258262890681,1.2246467991473532e-16,-1.0,0.40095348933626485,0.15535861543240453,62.68455602916748,-42.56455602916748
