,Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Leighton_ratio,VOC_NOx_ratio,O3_lag1,NOx_lag1
1424,2023-11-25,228.0,310.78125,76.81458333333333,184.34201388888889,161.5611111111111,48.73506944444444,13.425,1.1325,26.962847222222223,8.345972222222223,11.174691757136927,0.05134052151327706,32.76493055555556,251.77427536231883
1425,2023-11-26,292.97569444444446,380.1458333333333,126.059375,276.4609848484848,252.2032608695652,72.01423611111112,15.576041666666669,0.2505208333333333,19.31354166666667,9.179097222222223,8.774757982157267,0.03625189182279422,26.962847222222223,161.5611111111111
1426,2023-11-27,315.28472222222223,377.6666666666667,70.10381944444444,129.07847222222222,125.65381944444444,50.52881944444445,11.450347222222222,0.2703125,10.833680555555556,7.537465277777778,5.8386477993682,0.05951234088983806,19.31354166666667,252.2032608695652
1427,2023-11-28,257.8809523809524,292.8901515151515,31.266319444444445,17.26909722222222,34.52465277777778,19.40833333333333,13.270138888888887,0.9679166666666666,9.276736111111113,4.938159722222222,15.876503974099066,0.1390065584345769,10.833680555555556,125.65381944444444
1428,2023-11-29,184.29513888888889,263.45486111111114,55.02256944444445,73.40381944444444,83.77777777777779,48.00694444444445,10.89409722222222,2.969513888888889,11.286458333333334,6.2809375,8.346479281098674,0.0740870740498034,9.276736111111113,34.52465277777778
1429,2023-11-30,231.77083333333331,326.5416666666667,66.18993055555556,98.096875,105.99131944444444,62.54236111111111,12.981944444444444,3.3676041666666667,10.261111111111113,10.363368055555556,6.853719977217083,0.09686176513541143,11.286458333333334,83.77777777777779
1430,2023-12-01,237.98263888888889,319.54513888888886,37.43020833333333,33.10659722222223,47.989236111111104,26.45069444444444,15.177430555555556,1.7366319444444445,18.525694444444444,7.626145833333333,20.330981658980384,0.15566982542933894,10.261111111111113,105.99131944444444
1431,2023-12-02,160.89236111111111,242.1284722222222,48.15208333333334,56.87569444444444,69.39166666666667,38.85347222222222,12.356597222222222,2.158055555555556,16.835069444444446,8.433958333333333,14.006633952176404,0.11981472712205517,18.525694444444444,47.989236111111104
1432,2023-12-03,139.63541666666666,210.33333333333331,44.54826388888889,53.37361111111111,64.59965277777778,35.13888888888889,11.542361111111113,1.9427777777777775,18.700694444444444,6.553229166666667,15.321466681957252,0.099897314835889,16.835069444444446,69.39166666666667
1433,2023-12-04,143.86458333333334,218.25,42.01631944444444,44.85277777777778,58.09618055555556,32.528125,11.97013888888889,1.8418055555555557,18.08888888888889,5.200208333333333,16.57540874915019,0.08799567559945239,18.700694444444444,64.59965277777778
1434,2023-12-05,119.12318840579712,186.8876811594203,34.27424242424242,29.53787878787879,43.56704545454546,21.14734848484849,25.540625,1.3207954545454546,23.056060606060605,6.036628787878788,25.877010516978263,0.13545050443237547,18.08888888888889,58.09618055555556
1435,2023-12-06,152.04861111111111,219.22569444444449,37.65,56.13988095238096,60.257738095238096,20.694047619047616,13.176041666666668,1.675297619047619,39.384523809523806,4.41077380952381,25.95082973071513,0.0720035369681187,23.056060606060605,43.56704545454546
1436,2023-12-07,190.0625,268.22222222222223,44.171875,78.68472222222222,77.70034722222222,27.2375,15.786805555555556,2.087673611111111,22.44375,6.150104166666668,12.44131236056159,0.07814583268992356,39.384523809523806,60.257738095238096
1437,2023-12-08,175.9375,256.55555555555554,44.925,82.51701388888888,80.31736111111111,26.96770833333333,13.073263888888889,2.021284722222222,25.141666666666666,8.0315625,13.524063210673141,0.09876811532319359,22.44375,77.70034722222222
1438,2023-12-09,174.1159420289855,247.0434782608696,37.26319444444445,59.68125,62.03368055555556,21.25208333333333,12.174652777777778,1.6230902777777778,27.63958333333333,7.730520833333333,16.972939221150288,0.1226411144835488,25.141666666666666,80.31736111111111
1439,2023-12-10,168.94097222222223,239.86805555555557,39.31041666666667,67.62569444444445,67.75729166666666,22.234375,16.03611111111111,1.7930902777777775,24.41111111111111,6.123993055555555,13.983260305670523,0.08906681614576233,27.63958333333333,62.03368055555556
1440,2023-12-11,175.17708333333334,270.58680555555554,59.790625,147.88750000000002,127.27881944444444,41.02534722222222,15.889930555555557,2.911840277777778,21.20625,6.938020833333333,8.516060390605322,0.05408547461990078,24.41111111111111,67.75729166666666
1441,2023-12-12,235.26041666666663,343.1319444444444,78.94270833333333,212.32326388888887,177.11215277777777,57.35729166666667,13.952777777777778,3.3817013888888887,13.136111111111113,7.822152777777778,4.861167831272419,0.04391700765942184,21.20625,127.27881944444444
1442,2023-12-13,307.5705128205128,424.37179487179486,68.26987179487179,168.7467948717949,146.84166666666667,46.31217948717949,41.80595238095238,2.662777777777778,11.132051282051282,10.612083333333333,4.477160905533292,0.07178005749394058,13.136111111111113,177.11215277777777
1443,2023-12-14,307.5705128205128,424.37179487179486,68.26987179487179,168.7467948717949,146.84166666666667,46.31217948717949,41.80595238095238,2.662777777777778,11.132051282051282,10.612083333333333,4.477160905533292,0.07178005749394058,11.132051282051282,146.84166666666667
1444,2023-12-15,307.5705128205128,424.37179487179486,68.26987179487179,168.7467948717949,146.84166666666667,46.31217948717949,41.80595238095238,2.662777777777778,11.132051282051282,10.612083333333333,4.477160905533292,0.07178005749394058,11.132051282051282,146.84166666666667
1445,2023-12-16,238.16666666666663,366.5166666666667,80.11145833333333,225.7552083333333,185.21354166666663,59.266666666666666,33.625,3.207395833333333,13.323958333333334,3.34952380952381,4.707286508219064,0.017987541505008576,11.132051282051282,146.84166666666667
1446,2023-12-17,229.9722222222222,312.40277777777777,48.25798611111111,108.37638888888888,96.86805555555556,33.668055555555554,22.78333333333333,1.2785763888888888,20.372222222222224,4.0711458333333335,8.988433674210839,0.04159831121833534,13.323958333333334,185.21354166666663
1447,2023-12-18,168.17013888888889,235.36805555555557,31.552777777777777,41.20104166666667,47.317708333333336,18.618402777777774,18.159027777777776,0.8242708333333333,18.716666666666665,4.194340277777778,13.994034288033742,0.08680751679781538,20.372222222222224,96.86805555555556
1448,2023-12-19,146.12847222222223,218.66666666666663,35.91354166666667,51.93194444444444,56.81909722222222,20.921875,14.39826388888889,1.5321180555555556,38.78194444444444,3.677013888888889,26.312975885133778,0.06359514529873468,18.716666666666665,47.317708333333336
1449,2023-12-20,175.1875,254.47569444444449,41.37395833333333,73.99236111111111,72.98854166666666,26.677777777777777,13.946527777777776,1.871944444444444,21.43125,4.1379166666666665,11.823812870986858,0.05592645257570851,38.78194444444444,56.81909722222222
1450,2023-12-21,286.53819444444446,390.6979166666667,58.284375,133.34305555555554,118.31979166666666,53.39930555555555,14.829166666666666,2.8084375,18.404166666666665,3.9289583333333336,7.984598438129995,0.03292796843217195,21.43125,72.98854166666666
1451,2023-12-22,398.6875,533.9236111111111,66.32608695652173,162.54492753623188,140.38405797101447,88.98985507246377,11.978030303030302,3.7814130434782607,16.546739130434784,3.5741287878787875,6.71057473286025,0.025279574226194083,18.404166666666665,118.31979166666666
1452,2023-12-23,345.75,448.0615942028985,53.16022727272727,132.77613636363637,113.8409090909091,74.26401515151515,35.719791666666666,3.876590909090909,12.542708333333335,5.290492424242424,4.98424639655519,0.04606801240187347,16.546739130434784,140.38405797101447
1453,2023-12-24,330.22569444444446,427.0729166666667,29.93958333333333,72.24131944444444,62.77361111111111,43.47986111111111,10.83159722222222,4.3279385964912285,18.290625,11.17875,7.476840881077108,0.1752880196876974,12.542708333333335,113.8409090909091
1454,2023-12-25,255.79861111111111,328.29513888888886,19.11111111111111,32.09548611111111,32.60590277777778,24.048263888888886,18.18015873015873,1.948368055555556,19.28229166666667,7.106180555555556,11.134630785640597,0.21145632071085396,18.290625,62.77361111111111
1455,2023-12-26,283.4270833333333,374.0138888888889,23.490277777777777,48.8875,45.10590277777778,32.014583333333334,16.4375,2.5721527777777777,16.345833333333335,8.918229166666666,7.696680842079865,0.19342922769891177,19.28229166666667,32.60590277777778
1456,2023-12-27,296.3478260869565,395.4710144927536,18.943402777777777,33.13298611111112,33.034375000000004,25.367708333333336,14.104861111111113,1.6002083333333337,10.556944444444444,10.318645833333331,5.8589790551209555,0.3031830563462185,16.345833333333335,45.10590277777778
1457,2023-12-28,236.6909722222222,318.23611111111114,15.21376811594203,19.757971014492757,22.88297101449275,18.12427536231884,16.976449275362317,1.4617361111111111,16.72391304347826,6.322971014492754,12.257158219221742,0.2647480922978898,10.556944444444444,33.034375000000004
1458,2023-12-29,265.8125,371.0,16.985069444444445,25.37534722222222,27.303472222222226,20.09027777777778,13.08514492753623,1.8467708333333333,11.776388888888889,6.652152777777778,7.5837023640786425,0.2350295654734156,16.72391304347826,22.88297101449275
1459,2023-12-30,268.81060606060606,371.35606060606057,13.923263888888888,16.40625,20.04305555555556,13.475347222222224,19.749305555555555,1.5678124999999998,12.094791666666666,5.5153125,9.674626990657623,0.26209656128308356,11.776388888888889,27.303472222222226
1460,2023-12-31,220.21875,309.68055555555554,15.359375,21.47083333333333,23.907638888888886,17.371875,17.256249999999998,1.4605902777777775,8.917708333333334,5.672951388888889,6.095476051131096,0.2277595003763906,12.094791666666666,20.04305555555556
1461,2024-01-01,167.55,245.29,13.29,15.86,19.24,15.57,17.65,1.01,17.95,3.64,14.149199288256225,0.1798418972332016,8.917708333333334,23.907638888888886
1462,2024-01-02,171.36,243.84,13.88,18.87,21.32,23.65,22.77,1.17,39.83,3.55,27.822868646200302,0.15905017921146952,17.95,19.24
1463,2024-01-03,190.08,246.87,14.08,20.31,22.25,25.45,17.37,1.59,18.77,4.35,12.401764429845143,0.18709677419354837,39.83,21.32
1464,2024-01-04,208.13,281.76,13.83,19.48,21.61,25.87,14.7,1.35,15.9,5.26,10.737158203125,0.232640424590889,18.77,22.25
1465,2024-01-05,112.62,193.48,13.67,17.92,20.64,26.46,14.94,1.12,15.9,3.78,11.488002114164905,0.17467652495378927,15.9,21.61
1466,2024-01-06,114.73,178.58,13.33,17.96,20.4,25.86,15.02,0.94,14.82,3.32,10.419335443037975,0.15514018691588785,15.9,20.64
1467,2024-01-07,119.95,192.43,13.41,18.45,20.73,26.23,12.85,0.5,31.53,3.6,21.738678663239078,0.16566958122411413,14.82,20.4
1468,2024-01-08,175.16,285.76,15.77,26.68,27.0,32.67,13.76,1.43,14.46,4.92,8.238229768786127,0.1757142857142857,31.53,20.73
1469,2024-01-09,110.67,156.41,12.66,15.56,18.57,23.02,12.91,1.13,14.71,3.4,11.2456884057971,0.17373530914665303,14.46,27.0
1470,2024-01-10,108.25,163.72,12.73,16.17,18.95,23.82,13.1,1.26,35.46,3.33,26.29037856726849,0.16691729323308271,14.71,18.57
1471,2024-01-11,159.13,224.01,13.0,18.62,20.47,27.39,7.91,1.68,50.91,5.17,33.732415902140666,0.24080111783884492,35.46,18.95
1472,2024-01-12,148.46,214.13,14.65,24.64,25.01,32.77,13.49,1.87,25.93,5.3,14.815698127925117,0.20376778162245288,50.91,20.47
1473,2024-01-13,310.19,433.02,20.0,43.27,39.28,49.56,12.6,3.43,19.7,8.27,8.899932234018522,0.20531281032770604,25.93,25.01
1474,2024-01-14,303.69,394.02,17.96,36.78,34.17,42.6,15.47,2.92,23.92,8.44,11.371180518793015,0.23997725334091552,19.7,39.28
1475,2024-01-15,250.29,315.01,15.75,29.61,28.55,36.0,15.78,2.18,23.93,5.59,12.312887945115975,0.18917089678510998,23.92,34.17
1476,2024-01-16,272.77,343.22,19.41,39.03,36.54,44.37,13.3,2.26,19.01,6.13,9.217689233075193,0.16329248801278637,23.93,28.55
1477,2024-01-17,203.11,263.92,14.18,22.61,23.56,29.3,13.79,1.31,25.35,3.52,15.225031766200763,0.14332247557003258,19.01,36.54
1478,2024-01-18,197.12,258.34,14.92,25.81,25.85,31.88,11.87,1.09,29.95,3.43,16.6674375233122,0.1277467411545624,25.35,23.56
1479,2024-01-19,224.86,288.74,17.26,35.2,32.76,30.3,37.09,0.85,28.86,4.07,13.760320441988949,0.12055687203791471,29.95,25.85
1480,2024-01-20,198.56,249.62,22.41,52.26,46.02,29.64,24.39,1.78,31.33,3.57,13.182600450619601,0.0759251382390472,28.86,32.76
1481,2024-01-21,155.02,213.72,22.41,49.87,44.74,27.73,15.21,1.68,30.01,5.36,13.220446235502264,0.11718408395277656,31.33,46.02
1482,2024-01-22,89.26,133.62,22.0,48.41,43.62,26.6,16.25,1.57,34.6,3.13,15.405788301963167,0.07014791573285523,30.01,44.74
1483,2024-01-23,221.71,295.16,18.47,32.11,32.09,26.51,15.77,1.73,35.69,4.58,19.909220779220774,0.13841039588999696,34.6,43.62
1484,2024-01-24,178.14,245.93,21.61,41.8,39.8,27.35,13.55,1.89,32.51,6.13,16.41451168224299,0.1502450980392157,35.69,32.09
1485,2024-01-25,168.36,221.09,26.21,69.46,58.25,31.25,14.43,2.22,34.76,5.62,12.930167470905479,0.09485232067510549,32.51,39.8
1486,2024-01-26,268.99,333.99,40.16,135.02,104.47,44.3,18.35,3.44,37.03,8.63,10.93313336274077,0.08182421541670618,34.76,58.25
1487,2024-01-27,149.2,190.71,34.54,102.21,82.45,34.21,14.69,2.15,42.84,7.18,14.336727061331267,0.08603954463750749,37.03,104.47
1488,2024-01-28,233.8,276.17,47.7,169.87,129.14,46.01,16.18,2.39,28.7,8.85,8.011880376894716,0.06800368833563855,42.84,82.45
1489,2024-01-29,186.45,228.91,24.92,52.83,48.36,29.9,17.4,0.58,30.48,5.24,14.110377113133943,0.10615883306320908,28.7,129.14
1490,2024-01-30,214.25,260.27,29.54,67.84,60.11,33.96,16.03,1.86,26.86,7.3,11.525920976176641,0.11945671739486172,30.48,48.36
1491,2024-01-31,215.23,280.19,32.29,78.67,68.1,30.85,20.76,2.29,25.21,7.43,10.217533576001003,0.10752532561505065,26.86,60.11
1492,2024-02-01,109.37,139.53,24.78,38.39,40.52,19.8,11.25,1.14,23.35,1.97,14.68933739527799,0.04744701348747591,25.21,68.1
1493,2024-02-02,76.91,99.19,23.29,36.15,38.13,19.47,13.15,1.3,24.5,4.44,15.359488559892329,0.1134679274214158,23.35,40.52
1494,2024-02-03,76.61,110.72,23.46,40.21,40.43,19.96,17.64,1.55,28.0,4.12,15.939820431933995,0.09944484672942312,24.5,38.13
1495,2024-02-04,109.94,138.05,30.51,64.23,58.96,23.1,16.83,1.61,22.69,6.61,10.612783995094283,0.11024016010673783,28.0,40.43
1496,2024-02-05,61.89,82.75,21.47,16.0,25.92,11.97,19.8,0.87,24.41,2.54,30.828394117647054,0.09435364041604755,22.69,58.96
1497,2024-02-06,52.27,74.11,21.61,23.99,30.17,11.54,15.88,1.04,35.98,2.97,31.113557422969187,0.09528392685274302,24.41,25.92
1498,2024-02-07,63.07,88.98,19.61,15.57,23.16,9.1,12.42,0.82,57.36,2.92,67.88350030175015,0.12086092715231787,35.98,30.17
1499,2024-02-08,54.32,75.43,18.48,10.73,19.22,8.07,19.81,0.77,65.19,1.89,102.70342710997441,0.09347181008902077,57.36,23.16
1500,2024-02-09,73.03,100.51,25.64,43.15,43.64,12.76,18.86,1.8,66.34,4.05,38.5267859569649,0.09072580645161289,65.19,19.22
1501,2024-02-10,170.59,206.92,38.04,105.18,86.2,21.02,16.61,2.25,53.43,7.93,19.141808250141267,0.09094036697247705,66.34,43.64
1502,2024-02-11,128.41,153.13,27.35,45.18,45.58,13.02,19.55,1.76,57.05,5.14,33.787732784755306,0.1103477887505367,53.43,86.2
1503,2024-02-12,126.6,154.28,28.14,48.65,48.36,13.76,18.82,1.81,40.04,4.61,22.693365558912387,0.09339546191247974,57.05,45.58
1504,2024-02-13,158.16,178.33,35.11,79.71,70.91,17.85,12.79,2.76,39.28,7.64,17.087359682815016,0.10624391600611877,40.04,48.36
1505,2024-02-14,138.54,143.77,28.45,44.32,46.58,11.77,12.58,1.8,51.88,7.67,32.56809355692851,0.16120218579234974,39.28,70.91
1506,2024-02-15,123.1,195.78,27.1,36.35,40.66,8.82,16.71,1.53,46.61,5.27,33.818768406961176,0.12650024003840615,51.88,46.58
1507,2024-02-16,141.29,225.32,28.85,48.25,48.93,17.09,11.14,1.84,45.62,5.51,26.72359390862944,0.11035449629481274,46.61,40.66
1508,2024-02-17,134.6,213.48,32.34,72.29,64.21,27.77,21.77,1.97,42.57,5.49,18.784469914040116,0.0841895414813679,45.62,48.93
1509,2024-02-18,147.93,243.59,40.28,119.24,96.14,38.47,16.48,2.22,31.26,4.12,10.471996007984034,0.0424130121474161,42.57,64.21
1510,2024-02-19,110.81,199.15,27.79,30.43,38.75,16.4,11.82,1.16,36.27,2.28,32.06946547884187,0.05735849056603773,31.26,96.14
1511,2024-02-20,169.92,246.18,31.96,41.22,47.88,19.85,13.33,2.02,19.87,3.93,15.041335859782095,0.08040098199672667,36.27,38.75
1512,2024-02-21,110.64,192.63,27.77,25.49,35.87,12.97,13.3,0.92,37.45,3.71,39.25958852397131,0.10062381339842691,19.87,47.88
1513,2024-02-22,66.98,139.81,27.92,22.35,34.23,12.55,11.43,0.87,54.0,2.95,64.56873661670235,0.08373545273914279,37.45,35.87
1514,2024-02-23,66.27,129.56,22.1,35.62,36.71,16.23,11.11,1.11,30.5,3.54,18.406608410704536,0.09387430389817024,54.0,34.23
1515,2024-02-24,96.75,188.15,14.43,96.54,63.09,27.5,9.36,1.95,27.92,4.44,4.130465450071766,0.06927757840536745,30.5,36.71
1516,2024-02-25,91.79,167.25,12.92,77.05,51.5,25.56,13.34,1.56,29.51,3.72,4.884935297885971,0.07085714285714285,27.92,63.09
1517,2024-02-26,81.32,160.46,12.68,75.95,50.67,26.43,11.32,1.78,28.21,3.01,4.648509421702404,0.058254306173795234,29.51,51.5
1518,2024-02-27,69.27,118.68,11.33,52.22,36.97,20.33,10.51,1.12,25.56,2.48,5.441465614430665,0.06531472214906506,28.21,50.67
1519,2024-02-28,62.74,112.06,10.88,41.12,30.67,17.99,8.28,1.12,29.04,2.42,7.501310541310541,0.07641300915693085,25.56,36.97
1520,2024-02-29,70.64,128.8,12.58,55.79,39.88,20.43,9.64,1.43,32.21,3.82,7.13509068497975,0.09344422700587084,29.04,30.67
1521,2024-03-01,108.55,194.53,16.38,123.24,78.87,29.36,14.36,1.76,29.09,5.05,3.8352720540888603,0.06322774508576436,32.21,39.88
1522,2024-03-02,55.22,85.83,13.02,47.97,36.05,14.86,11.98,0.85,17.03,1.36,4.527886461098632,0.036707152496626184,29.09,78.87
1523,2024-03-03,57.95,134.93,12.14,41.38,31.84,15.77,10.83,0.79,23.55,1.33,6.746035865974517,0.040499390986601706,17.03,36.05
1524,2024-03-04,49.95,107.65,11.98,50.53,36.59,17.75,7.4,0.9,37.03,1.74,8.608954007374345,0.04628890662410215,23.55,31.84
1525,2024-03-05,53.6,107.64,10.36,35.49,27.2,16.74,11.35,0.78,39.25,1.82,11.143600986571663,0.06453900709219859,37.03,36.59
1526,2024-03-06,67.53,117.87,10.15,36.41,27.6,18.07,12.89,0.93,40.33,2.41,10.942248062015505,0.08426573426573426,39.25,27.2
1527,2024-03-07,84.36,156.65,12.18,70.11,47.18,22.68,13.14,1.22,31.77,3.05,5.441690338911545,0.06330427563304275,40.33,27.6
1528,2024-03-08,63.66,121.59,11.74,47.66,34.81,17.76,14.23,0.91,33.61,2.33,8.10894780106864,0.06506562412733873,31.77,47.18
1529,2024-03-09,57.72,102.44,11.57,38.89,30.01,14.82,9.83,0.86,39.32,2.8,11.40467285033843,0.09029345372460496,33.61,34.81
1530,2024-03-10,88.17,150.74,12.83,53.29,38.75,17.08,13.18,1.17,35.59,3.59,8.410751519616873,0.09031446540880503,39.32,30.01
1531,2024-03-11,96.54,168.61,13.54,72.99,49.82,21.63,10.71,1.25,30.93,3.29,5.660118934991215,0.06473829201101929,35.59,38.75
1532,2024-03-12,89.73,155.2,11.35,51.31,35.13,17.52,11.93,1.01,33.36,2.85,7.2383100745555335,0.0788818156656518,30.93,49.82
1533,2024-03-13,80.01,138.17,12.45,69.86,47.1,23.6,12.06,1.31,28.65,2.56,5.033763759525825,0.053222453222453225,33.36,35.13
1534,2024-03-14,47.43,104.81,12.62,78.98,50.71,24.08,11.11,1.2,30.89,3.29,4.874116029007252,0.0636240572423129,28.65,47.1
1535,2024-03-15,35.78,83.25,11.27,46.66,32.62,16.98,10.56,0.82,34.81,2.75,8.231403692824172,0.0817965496728138,30.89,50.71
1536,2024-03-16,69.61,137.88,11.19,56.64,37.85,19.8,16.31,1.03,38.56,3.73,7.48588480222068,0.09601029601029601,34.81,32.62
1537,2024-03-17,76.35,135.69,11.95,52.24,36.07,16.74,13.11,0.96,36.7,3.16,8.237509391435012,0.08524413272187753,38.56,37.85
1538,2024-03-18,90.04,154.84,10.73,50.83,34.22,21.04,14.15,1.13,33.03,3.06,6.837968358093768,0.0868824531516184,36.7,36.07
1539,2024-03-19,103.46,183.88,12.84,70.87,46.93,21.03,14.22,1.33,34.6,4.53,6.181494364825379,0.09451283121218444,33.03,34.22
1540,2024-03-20,101.85,187.54,14.07,90.29,59.38,26.41,13.56,1.57,31.38,5.0,4.836418008544199,0.08280887711162636,34.6,46.93
1541,2024-03-21,99.09,173.78,13.25,77.93,52.12,22.89,10.56,1.35,14.0,2.86,2.3501837070822247,0.053840361445783136,31.38,59.38
1542,2024-03-22,118.42,188.47,12.48,63.99,43.3,21.71,13.22,1.67,25.23,2.96,4.844905370056932,0.06681715575620768,14.0,52.12
1543,2024-03-23,126.32,199.66,13.23,84.35,54.84,23.82,15.29,1.3,33.16,4.23,5.140091388400704,0.07575214899713467,25.23,43.3
1544,2024-03-24,84.96,166.42,10.71,55.01,36.6,22.42,13.52,1.12,26.23,2.75,5.01559185859668,0.07313829787234043,33.16,54.84
1545,2024-03-25,116.98,145.39,10.0,51.33,32.84,19.7,13.38,1.05,32.32,2.68,6.176189566214409,0.07919621749408984,26.23,36.6
1546,2024-03-26,90.52,131.24,11.22,49.29,33.76,18.34,10.99,0.98,38.2,2.41,8.52264863790018,0.06933256616800922,32.32,32.84
1547,2024-03-27,73.5,133.51,11.2,70.12,45.87,25.74,17.08,1.16,32.69,3.35,5.148031496062991,0.07147429059099637,38.2,33.76
1548,2024-03-28,66.42,131.67,13.38,50.37,36.83,13.08,19.2,0.91,39.95,3.54,10.405509051975864,0.09357652656621729,32.69,45.87
1549,2024-03-29,67.69,134.29,11.94,62.52,42.95,24.2,15.83,1.17,30.71,3.94,5.772629093198992,0.08964732650739476,39.95,36.83
1550,2024-03-30,75.44,166.52,15.2,70.34,49.02,19.39,12.99,1.46,34.33,3.98,7.314493972525931,0.07956817273090763,30.71,42.95
1551,2024-03-31,105.04,153.13,13.79,65.72,44.71,18.58,18.85,1.12,34.72,3.95,7.176091127098321,0.08641435134543864,34.33,49.02
1552,2024-04-01,43.03,77.79,12.8,44.58,32.9,15.84,9.39,0.72,34.23,1.85,9.612637121544537,0.054572271386430685,34.72,44.71
1553,2024-04-02,37.17,66.03,14.19,47.79,36.41,13.6,14.65,0.92,36.24,2.75,10.53997950399672,0.07350975674953222,34.23,32.9
1554,2024-04-03,51.27,72.77,14.94,74.4,48.48,18.24,17.04,1.3,34.89,3.39,6.913217506631298,0.0685125303152789,36.24,36.41
1555,2024-04-04,42.11,60.71,13.4,52.29,38.36,16.68,10.37,1.1,36.03,3.53,9.05989866766748,0.08968495934959349,34.89,48.48
1556,2024-04-05,52.94,76.35,11.32,41.52,31.22,18.73,15.16,0.89,31.92,2.79,8.497986829727187,0.08659217877094973,36.03,38.36
1557,2024-04-06,53.89,77.77,10.78,36.19,27.89,18.09,12.36,0.85,38.79,2.68,11.24378058617908,0.0927656628591208,31.92,31.22
1558,2024-04-07,57.36,78.54,11.8,62.08,42.09,22.85,12.51,1.2,35.45,3.92,6.631420418516171,0.09097238338361568,38.79,27.89
1559,2024-04-08,64.31,95.47,11.99,63.93,41.32,21.97,16.19,1.17,32.65,3.27,6.029162174649622,0.07726843100189036,35.45,42.09
1560,2024-04-09,102.14,152.2,13.78,94.25,61.3,28.69,20.37,1.66,25.02,4.2,3.619691338582677,0.06741573033707866,32.65,41.32
1561,2024-04-10,89.52,154.18,16.72,95.32,62.75,23.69,19.78,1.7,44.02,3.38,7.641345514950167,0.05301960784313725,25.02,61.3
1562,2024-04-11,84.27,153.32,15.06,98.97,64.82,27.6,15.79,1.46,39.94,3.31,6.016769030709213,0.050288666058948654,44.02,62.75
1563,2024-04-12,102.84,186.98,15.43,94.6,62.69,27.21,22.21,1.91,30.47,3.71,4.9179089958159,0.0582509028104883,39.94,64.82
1564,2024-04-13,67.58,126.0,17.06,88.97,61.17,21.31,10.84,1.06,22.75,2.99,4.313826831165944,0.04809393598198488,30.47,62.69
1565,2024-04-14,64.48,116.3,18.92,62.91,48.85,9.4,9.95,1.07,11.66,2.89,3.451841652323581,0.05797392176529589,22.75,61.17
1566,2024-04-15,95.47,170.2,17.33,80.65,56.84,20.23,7.93,1.73,24.12,3.73,5.119407225964482,0.06448824343015214,11.66,48.85
1567,2024-04-16,70.96,134.63,15.93,73.8,51.51,17.75,9.77,0.95,24.93,3.06,5.309290106951872,0.05827461435916968,24.12,56.84
1568,2024-04-17,29.63,85.14,14.93,47.4,37.18,13.83,13.04,0.74,33.82,2.06,10.43249173553719,0.05395495023572551,24.93,51.51
1569,2024-04-18,40.55,123.67,14.98,59.72,43.81,16.73,11.11,1.01,26.66,2.73,6.577187088274045,0.060923900914974335,33.82,37.18
1570,2024-04-19,43.58,142.84,16.97,79.82,56.24,17.56,14.65,1.3,19.57,2.48,4.109167285325414,0.04332634521313766,26.66,43.81
1571,2024-04-20,51.25,144.88,15.71,59.23,44.27,14.72,12.87,1.26,28.86,2.65,7.527653993026731,0.05853766291142036,19.57,56.24
1572,2024-04-21,38.66,87.94,18.86,67.82,51.33,11.5,12.73,1.07,39.03,1.77,10.69610287707062,0.033823810433785594,28.86,44.27
1573,2024-04-22,35.68,96.3,17.26,55.88,43.3,12.46,11.62,1.39,36.49,2.32,11.072739099859355,0.05237020316027088,39.03,51.33
1574,2024-04-23,60.34,177.67,15.94,75.83,53.29,18.39,13.75,1.34,32.77,2.6,6.798825979435116,0.0478909559771597,36.49,43.3
1575,2024-04-24,52.32,119.1,18.49,68.84,50.81,10.98,13.11,1.38,34.22,3.0,9.059676403207328,0.05790387955993051,32.77,53.29
1576,2024-04-25,68.36,162.65,18.1,80.37,56.63,14.4,16.31,1.87,31.93,4.12,7.10253164556962,0.07149054311990283,34.22,50.81
1577,2024-04-26,54.65,157.62,18.14,81.44,57.7,15.78,10.68,1.36,33.42,2.58,7.353697234352257,0.04395229982964225,31.93,56.63
1578,2024-04-27,46.99,158.23,16.42,59.38,43.65,13.43,10.5,1.04,39.46,2.53,10.730924147068567,0.056662933930571105,33.42,57.7
1579,2024-04-28,54.27,105.53,13.89,50.87,37.97,16.95,18.32,1.15,40.19,2.49,10.762272990167729,0.0638953040800616,39.46,43.65
1580,2024-04-29,73.35,178.47,15.88,78.94,54.73,18.42,20.4,1.3,47.83,3.07,9.501381035776832,0.05508702673604881,40.19,37.97
1581,2024-04-30,51.11,122.49,15.1,61.75,44.44,16.86,17.09,1.04,43.51,3.2,10.47013545816733,0.07042253521126761,47.83,54.73
1582,2024-05-01,49.96,129.84,16.89,47.6,38.25,8.23,18.37,0.81,48.32,2.16,16.79269135802469,0.055031847133757965,43.51,44.44
1583,2024-05-02,58.47,118.01,16.71,51.24,40.7,10.38,17.13,1.01,51.07,2.77,16.33575229709035,0.06642685851318944,48.32,38.25
1584,2024-05-03,95.04,175.28,12.88,44.73,33.66,17.61,18.43,1.08,45.3,3.68,12.758889131860926,0.10617426428159263,51.07,40.7
1585,2024-05-04,124.83,209.04,13.31,61.83,43.7,21.87,21.48,1.98,40.48,4.74,8.575342989017985,0.10604026845637583,45.3,33.66
